quarter,time,call_category,call_type,committing_player,committing_team,disadvantaged_player,disadvantaged_team,decision,indirect,comment,flag,date,away,home,winner,game,video,ref_1,ref_2,ref_3,game_info,source
Q4,01:06.0,Ejection,Second Technical,JJ Redick,Clippers,,Timberwolves,CC,,This unsportsmanlike technical foul is Redick's (LAC) second and results in an ejection.,,"Mar 02, 2015",Clippers,Timberwolves,Clippers,"Clippers @ Timberwolves (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400888&eventNum=515,#65 Sean Wright,#58 Josh Tiven,#64 Justin VanDuyne,http://www.nba.com/games/20150302/LACMIN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAC-MIN-3-2-15.pdf
Q4,01:01.0,Turnover,Traveling,Gary Neal,Timberwolves,,Clippers,INC,true,Neal (MIN) moves his pivot foot heel to toe to change his position on the floor.,,"Mar 02, 2015",Clippers,Timberwolves,Clippers,"Clippers @ Timberwolves (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400888&eventNum=1328,#65 Sean Wright,#58 Josh Tiven,#64 Justin VanDuyne,http://www.nba.com/games/20150302/LACMIN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAC-MIN-3-2-15.pdf
Q4,01:00.0,Foul,Personal,Dahntay Jones,Clippers,Gary Neal,Timberwolves,IC,,"While Jones (LAC) makes contact with Neal's (MIN) at the start of his drive, the contact does not affect his RSBQ.",,"Mar 02, 2015",Clippers,Timberwolves,Clippers,"Clippers @ Timberwolves (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400888&eventNum=528,#65 Sean Wright,#58 Josh Tiven,#64 Justin VanDuyne,http://www.nba.com/games/20150302/LACMIN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAC-MIN-3-2-15.pdf
Q4,00:33.3,Foul,Personal,Jordan Hamilton,Clippers,Gary Neal,Timberwolves,CC,,RATR shows Hamilton (LAC) impede Neal (MIN) as Garnett (MIN) sets the screen.,,"Mar 02, 2015",Clippers,Timberwolves,Clippers,"Clippers @ Timberwolves (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400888&eventNum=538,#65 Sean Wright,#58 Josh Tiven,#64 Justin VanDuyne,http://www.nba.com/games/20150302/LACMIN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAC-MIN-3-2-15.pdf
Q4,00:18.2,Foul,Shooting,Ricky Rubio,Timberwolves,Chris Paul,Clippers,CNC,,"Rubio (MIN) beats Paul to the spot and contact occurs after Rubio starts to move backward, which is a legal guarding position.",,"Mar 02, 2015",Clippers,Timberwolves,Clippers,"Clippers @ Timberwolves (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400888&eventNum=1329,#65 Sean Wright,#58 Josh Tiven,#64 Justin VanDuyne,http://www.nba.com/games/20150302/LACMIN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAC-MIN-3-2-15.pdf
Q4,00:16.3,Foul,Loose Ball,DeAndre Jordan,Clippers,Adreian Payne,Timberwolves,INC,true,Jordan's (LAC) forward motion dislodges Payne (MIN) from behind during the rebounding action into Rubio (MIN).,,"Mar 02, 2015",Clippers,Timberwolves,Clippers,"Clippers @ Timberwolves (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400888&eventNum=1330,#65 Sean Wright,#58 Josh Tiven,#64 Justin VanDuyne,http://www.nba.com/games/20150302/LACMIN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAC-MIN-3-2-15.pdf
Q4,00:14.9,Foul,Offensive,Andrew Wiggins,Timberwolves,Austin Rivers,Clippers,CNC,,Wiggins (MIN) sets a screen on Rivers (LAC) and gives him the opportunity to stop and/or change direction.,,"Mar 02, 2015",Clippers,Timberwolves,Clippers,"Clippers @ Timberwolves (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400888&eventNum=1331,#65 Sean Wright,#58 Josh Tiven,#64 Justin VanDuyne,http://www.nba.com/games/20150302/LACMIN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAC-MIN-3-2-15.pdf
Q4,00:14.9,Stoppage,Out-of-Bounds,Ricky Rubio,-error: player found in comment with no team,DeAndre Jordan,Timberwolves,CNC,,Timeout is correctly awarded to MIN as Rubio has possession and is inbounds when he makes the timeout request.,,"Mar 02, 2015",Clippers,Timberwolves,Clippers,"Clippers @ Timberwolves (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400888&eventNum=1331,#65 Sean Wright,#58 Josh Tiven,#64 Justin VanDuyne,http://www.nba.com/games/20150302/LACMIN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAC-MIN-3-2-15.pdf
Q4,00:12.7,Foul,Offensive,Kevin Garnett,Timberwolves,Austin Rivers,Clippers,CNC,,Garnett (MIN) sets a screen on Rivers (LAC) and gives him the opportunity to stop and/or change direction.,,"Mar 02, 2015",Clippers,Timberwolves,Clippers,"Clippers @ Timberwolves (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400888&eventNum=1332,#65 Sean Wright,#58 Josh Tiven,#64 Justin VanDuyne,http://www.nba.com/games/20150302/LACMIN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAC-MIN-3-2-15.pdf
Q4,00:09.3,Foul,Personal,Andrew Wiggins,Timberwolves,Dahntay Jones,Clippers,CC,,Wiggins (MIN) commits a take foul on Jones (LAC),,"Mar 02, 2015",Clippers,Timberwolves,Clippers,"Clippers @ Timberwolves (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400888&eventNum=554,#65 Sean Wright,#58 Josh Tiven,#64 Justin VanDuyne,http://www.nba.com/games/20150302/LACMIN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAC-MIN-3-2-15.pdf
Q4,01:43.0,Foul,Shooting,Deron Williams,Nets,Harrison Barnes,Warriors,CC,,LHH shows Williams (BKN) does not beat Barnes (GSW) to the spot and also continues to turn when contact occurs.,,"Mar 02, 2015",Warriors,Nets,Nets,"Warriors @ Nets (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400886&eventNum=468,#23 Jason Phillips,#54 Nick Buchert,#66 Haywoode Workman,http://www.nba.com/games/20150302/GSWBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-GSW-BKN-3-2-15.pdf
Q4,01:12.0,Foul,Offensive,Andrew Bogut,Warriors,Jarrett Jack,Suns,CNC,,Bogut (GSW) sets the screen on Jack (PHX) and gives him the opportunity to stop and/or change direction.,,"Mar 02, 2015",Warriors,Nets,Nets,"Warriors @ Nets (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400886&eventNum=1264,#23 Jason Phillips,#54 Nick Buchert,#66 Haywoode Workman,http://www.nba.com/games/20150302/GSWBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-GSW-BKN-3-2-15.pdf
Q4,00:54.5,Foul,Offensive,Brook Lopez,Nets,Klay Thompson,Warriors,CNC,,Lopez (BKN) sets the screen on Thompson (GSW) and gives him the opportunity to stop and/or change direction.,,"Mar 02, 2015",Warriors,Nets,Nets,"Warriors @ Nets (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400886&eventNum=1265,#23 Jason Phillips,#54 Nick Buchert,#66 Haywoode Workman,http://www.nba.com/games/20150302/GSWBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-GSW-BKN-3-2-15.pdf
Q4,00:53.7,Foul,Personal,Draymond Green,-error: no reference to player in comment,Deron Williams,Nets,CNC,,R-Slash shows Williams (BKN) losing control of the ball and bumping into Bogut (GSW) as he stumbles.,,"Mar 02, 2015",Warriors,Nets,Nets,"Warriors @ Nets (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400886&eventNum=1266,#23 Jason Phillips,#54 Nick Buchert,#66 Haywoode Workman,http://www.nba.com/games/20150302/GSWBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-GSW-BKN-3-2-15.pdf
Q4,00:51.0,Instant Replay,Overturn Ruling,,,,,CC,,"After communicating with the Replay Center, the ruling on the court was overturned and the ball was awarded to Brooklyn.",,"Mar 02, 2015",Warriors,Nets,Nets,"Warriors @ Nets (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400886&eventNum=481,#23 Jason Phillips,#54 Nick Buchert,#66 Haywoode Workman,http://www.nba.com/games/20150302/GSWBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-GSW-BKN-3-2-15.pdf
Q4,00:49.5,Foul,Personal,Andrew Bogut,Warriors,Brook Lopez,Nets,CC,,Bogut (GSW) grabs Lopez's (BKN) arm and affects his RSBQ on his drive to the basket.,,"Mar 02, 2015",Warriors,Nets,Nets,"Warriors @ Nets (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400886&eventNum=484,#23 Jason Phillips,#54 Nick Buchert,#66 Haywoode Workman,http://www.nba.com/games/20150302/GSWBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-GSW-BKN-3-2-15.pdf
Q4,00:38.6,Foul,Shooting,Andrew Bogut,Warriors,Brook Lopez,Nets,CNC,,Bogut (GSW) cleanly strips the ball from Lopez (BKN) as he attempts to gather it for a layup.,,"Mar 02, 2015",Warriors,Nets,Nets,"Warriors @ Nets (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400886&eventNum=1268,#23 Jason Phillips,#54 Nick Buchert,#66 Haywoode Workman,http://www.nba.com/games/20150302/GSWBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-GSW-BKN-3-2-15.pdf
Q4,00:04.6,Foul,Offensive,Brook Lopez,Nets,Stephen Curry,Warriors,CNC,,Lopez (BKN) sets a screen on Curry (GSW) and gives him the opportunity to stop and/or change direction.,,"Mar 02, 2015",Warriors,Nets,Nets,"Warriors @ Nets (Mar 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400886&eventNum=1269,#23 Jason Phillips,#54 Nick Buchert,#66 Haywoode Workman,http://www.nba.com/games/20150302/GSWBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-GSW-BKN-3-2-15.pdf
Q4,01:40.0,Foul,Shooting,Bradley Beal,Wizards,Nikola Mirotic,Bulls,INC,,Beal (WAS) does not jump vertically when contesting the layup attempt by Mirotic (CHI).,,"Mar 03, 2015",Wizards,Bulls,Bulls,"Wizards @ Bulls (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400893&eventNum=1268,#49 Tom Washington,#61 Courtney Kirkland,#73 Tre Maddox,http://www.nba.com/games/20150303/WASCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-WAS-CHI-3-3-15.pdf
Q4,01:29.0,Foul,Personal,Tony Snell,Bulls,John Wall,Wizards,CNC,,Contact by Snell (CHI) on Wall (WAS) as he drives to the basket does not affect his RSBQ.,,"Mar 03, 2015",Wizards,Bulls,Bulls,"Wizards @ Bulls (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400893&eventNum=1269,#49 Tom Washington,#61 Courtney Kirkland,#73 Tre Maddox,http://www.nba.com/games/20150303/WASCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-WAS-CHI-3-3-15.pdf
Q4,01:29.0,Foul,Shooting,Nikola Mirotic,Bulls,John Wall,Wizards,CNC,,Mirotic (CHI) jumps vertically while in the restricted area to contest Wall's (WAS) layup attempt. The contact causes Mirotic (CHI) to move backwards after contact.,,"Mar 03, 2015",Wizards,Bulls,Bulls,"Wizards @ Bulls (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400893&eventNum=1269,#49 Tom Washington,#61 Courtney Kirkland,#73 Tre Maddox,http://www.nba.com/games/20150303/WASCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-WAS-CHI-3-3-15.pdf
Q4,01:05.0,Turnover,Out of Bounds,Aaron Brooks,Bulls,,Wizards,IC,,Brooks' (CHI) heel remains above the boundary line and does not go OOBs.,,"Mar 03, 2015",Wizards,Bulls,Bulls,"Wizards @ Bulls (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400893&eventNum=504,#49 Tom Washington,#61 Courtney Kirkland,#73 Tre Maddox,http://www.nba.com/games/20150303/WASCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-WAS-CHI-3-3-15.pdf
Q4,00:39.4,Foul,Shooting,John Wall,Wizards,Aaron Brooks,Bulls,INC,,"Wall (WAS) impedes Brooks' (CHI) progress on the play to the basket, and a blocking foul should have been called.",,"Mar 03, 2015",Wizards,Bulls,Bulls,"Wizards @ Bulls (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400893&eventNum=1271,#49 Tom Washington,#61 Courtney Kirkland,#73 Tre Maddox,http://www.nba.com/games/20150303/WASCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-WAS-CHI-3-3-15.pdf
Q4,00:35.5,Foul,Personal,Marcin Gortat,Wizards,Nikola Mirotic,Bulls,CC,,Gortat (WAS) pushes Mirotic (CHI) in the back.,,"Mar 03, 2015",Wizards,Bulls,Bulls,"Wizards @ Bulls (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400893&eventNum=509,#49 Tom Washington,#61 Courtney Kirkland,#73 Tre Maddox,http://www.nba.com/games/20150303/WASCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-WAS-CHI-3-3-15.pdf
Q4,00:29.0,Foul,Shooting,Joakim Noah,Bulls,Otto Porter,Wizards,CC,,Noah (CHI) makes contact with the body and head of Porter (WAS) from behind as Porter attempts his shot.,,"Mar 03, 2015",Wizards,Bulls,Bulls,"Wizards @ Bulls (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400893&eventNum=519,#49 Tom Washington,#61 Courtney Kirkland,#73 Tre Maddox,http://www.nba.com/games/20150303/WASCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-WAS-CHI-3-3-15.pdf
Q4,00:08.5,Foul,Loose Ball,Garrett Temple,Wizards,Pau Gasol,Bulls,CC,,Temple (WAS) clamps the arm of Gasol (CHI) preventing him from securing the rebound.,,"Mar 03, 2015",Wizards,Bulls,Bulls,"Wizards @ Bulls (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400893&eventNum=528,#49 Tom Washington,#61 Courtney Kirkland,#73 Tre Maddox,http://www.nba.com/games/20150303/WASCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-WAS-CHI-3-3-15.pdf
Q4,00:08.3,Foul,Offensive,Marcin Gortat,Wizards,Tony Snell,Bulls,INC,,Gortat (WAS) sets  an illegal screen as he moves with the defender and uses  his arms to prevent Snell (CHI) from being able to defend the shooter.,,"Mar 03, 2015",Wizards,Bulls,Bulls,"Wizards @ Bulls (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400893&eventNum=1272,#49 Tom Washington,#61 Courtney Kirkland,#73 Tre Maddox,http://www.nba.com/games/20150303/WASCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-WAS-CHI-3-3-15.pdf
Q4,01:37.0,Foul,Shooting,Jeremy Lin,Lakers,Michael Kidd-Gilchrist,Hornets,CC,,"Lin (LAL) jumps and makes contact with the arm of Kidd-Gilchrist (CHA), causing him to lose the ball on the play to the basket.",,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=457,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,01:36.0,Instant Replay,Overturn Ruling,,,,,CC,,"After communicating with the Replay Center, the ruling on the court was overturned and the ball was awarded to Los Angeles.",,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=463,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,01:29.0,Foul,Offensive,Jordan Hill,Lakers,Michael Kidd-Gilchrist,Hornets,CNC,,Hill (LAL) sets the screen on Kidd-Gilchrist (CHA) and gives him the opportunity to stop and/or change direction.,,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=1303,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,00:18.7,Foul,Personal,Wesley Johnson,Lakers,Mo Williams,Hornets,CC,,Johnson (LAL) commits a take foul on Williams (CHA).,,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=480,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,00:14.5,Foul,Shooting,Michael Kidd-Gilchrist,Hornets,Jeremy Lin,Lakers,CC,,"As Lin (LAL) drives to the basket, Kidd-Gilchrist (CHA) makes contact with the body of Lin, affecting his layup attempt.",,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=490,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,00:13.9,Foul,Personal,Jordan Clarkson,Lakers,Gerald Henderson,Hornets,CC,,Clarkson (LAL) commits a take foul on Henderson (CHA).,,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=500,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,00:13.2,Turnover,Traveling,Jordan Hill,Lakers,,Hornets,INC,,Hill (LAL) switches his pivot foot before handing the ball off on the perimeter.,,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=1308,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,00:07.9,Foul,Personal,Wesley Johnson,Lakers,Mo Williams,Hornets,CC,,Johnson (LAL) commits a take foul on Williams (CHA).,,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=515,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,00:05.4,Foul,Offensive,Jordan Hill,Lakers,Cody Zeller,Hornets,CNC,,Hill (LAL) makes incidental contact with Zeller (CHA) as he drives for his layup attempt.,,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=1309,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,00:03.5,Foul,Personal,Jordan Clarkson,Lakers,Mo Williams,Hornets,CC,,Clarkson (LAL) commits a take foul on Williams (CHA).,,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=526,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,00:00.0,Instant Replay,Support Ruling,,,,,CC,,"After communicating with the Replay Center, the ruling on the court that the shot was taken before the clock expired was upheld.",,"Mar 03, 2015",Lakers,Hornets,Hornets,"Lakers @ Hornets (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400890&eventNum=533,#30 John Goble,#74 Curtis Blair,#79 Kevin Scott,http://www.nba.com/games/20150303/LALCHA/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-LAL-CHA-3-3-15.pdf
Q4,01:37.0,Foul,Personal,Paul Millsap,Hawks,Terrence Jones,Rockets,CNC,,Millsap (ATL) cleanly knocks the ball away from Jones (HOU).,,"Mar 03, 2015",Rockets,Hawks,Hawks,"Rockets @ Hawks (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400892&eventNum=1264,#20 Leroy Richardson,#15 Bennett Salvatore,#63 Derek Richardson,http://www.nba.com/games/20150303/HOUATL/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-HOU-ATL-3-3-15.pdf
Q4,01:32.0,Foul,Shooting,Al Horford,Hawks,Terrence Jones,Rockets,CNC,,"Horford (ATL) contests the hook shot by Jones (HOU), making ""high-five"" contact with his hand after the release of the shot, which is legal.",,"Mar 03, 2015",Rockets,Hawks,Hawks,"Rockets @ Hawks (Mar 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021400892&eventNum=1265,#20 Leroy Richardson,#15 Bennett Salvatore,#63 Derek Richardson,http://www.nba.com/games/20150303/HOUATL/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/03/L2M-HOU-ATL-3-3-15.pdf
